CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Customer Type,CountryRegion,CompanyName
1572,"Green, Jennifer",19-05-1980 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
1574,"Rai, Grant",23-02-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
1575,"Raje, Derek",11-02-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Silverwater,New South Wales,Person,Australia,
1576,"Shen, Jaclyn",12-09-1979 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
1578,"Sanz, Francis",20-08-1979 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Lane Cove,New South Wales,Person,Australia,
1580,"Sanchez, Lydia",10-09-1978 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Springwood,New South Wales,Person,Australia,
2022,"Diaz, Kendra",09-07-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Milsons Point,New South Wales,Person,Australia,
2026,"Serrano, Reginald",19-11-1947 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
2037,"Subram, Virginia",03-02-1950 00:00,S,F,30000,3,0,Partial College,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
2151,"Yang, Lacey",10-06-1937 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,North Ryde,New South Wales,Person,Australia,
2529,"Lopez, Carmen",10-09-1977 00:00,M,F,20000,0,0,Partial College,Manual,Asia,Lane Cove,New South Wales,Person,Australia,
2995,"Cook, Isaac",17-07-1946 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Sydney,New South Wales,Person,Australia,
3012,"Shen, Roger",08-11-1950 00:00,S,M,30000,3,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
3125,"Li, Justin",11-09-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Goulburn,New South Wales,Person,Australia,
3524,"Fernandez, Lydia",26-11-1947 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Springwood,New South Wales,Person,Australia,
4015,"Liu, Warren",19-07-1949 00:00,M,M,30000,3,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
4023,"Gutierrez, Latasha",16-11-1951 00:00,M,F,40000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
4030,"Ye, Alejandro",04-06-1979 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
4043,"Perez, Bryant",21-01-1977 00:00,S,M,20000,0,0,Partial College,Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
4263,"Gonzalez, Jan",20-05-1940 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
4437,"Suri, Patricia",20-09-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Lane Cove,New South Wales,Person,Australia,
4439,"Rodriguez, Arthur",11-03-1947 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
5027,"Jiménez, Byron",10-07-1946 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
5029,"Cooper, Cody",28-01-1946 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Sydney,New South Wales,Person,Australia,
5030,"Patel, Abby",08-11-1946 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Springwood,New South Wales,Person,Australia,
5485,"Lal, Dustin",07-02-1950 00:00,M,M,40000,2,0,Partial College,Clerical,Asia,Springwood,New South Wales,Person,Australia,
5493,"Sanz, Theodore",24-03-1952 00:00,M,M,40000,2,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
5515,"Fernandez, Manuel",11-01-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Malabar,New South Wales,Person,Australia,
5929,"Stewart, Bryan",21-10-1946 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
6371,"Chander, Edwin",12-07-1944 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
6725,"Blanco, Sheila",21-04-1980 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
6729,"Perry, Maria",12-05-1978 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
6730,"Garcia, Edgar",24-02-1978 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Darlinghurst,New South Wales,Person,Australia,
6732,"Sharma, Tracy",04-05-1978 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Newcastle,New South Wales,Person,Australia,
6906,"Yuan, Calvin",20-07-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,North Ryde,New South Wales,Person,Australia,
6908,"Luo, Priscilla",25-11-1978 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
6928,"Patel, Douglas",17-11-1977 00:00,S,M,20000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
7320,"Sun, Aimee",16-08-1937 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
7458,"White, Olivia",16-01-1950 00:00,M,F,30000,3,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
7767,"Sai, Francisco",15-01-1940 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Darlinghurst,New South Wales,Person,Australia,
7901,"Torres, Mathew",08-10-1950 00:00,M,M,30000,3,0,Partial College,Clerical,Asia,North Sydney,New South Wales,Person,Australia,
9155,"Luo, Raul",03-10-1978 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
9156,"Fernandez, Jay",07-10-1977 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
9419,"Vazquez, Joe",13-04-1950 00:00,M,M,30000,3,0,Partial College,Clerical,Asia,Lavender Bay,New South Wales,Person,Australia,
9813,"Prasad, Preston",17-02-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,North Sydney,New South Wales,Person,Australia,
9814,"Rothkugel, Michael",12-04-1979 00:00,M,M,10000,0,0,Partial College,Manual,Asia,St. Leonards,New South Wales,Person,Australia,
9815,"Lu, Margaret",01-04-1979 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
9816,"Andersen, Tracy",05-02-1979 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
10003,"Rodriguez, Carolyn",27-10-1977 00:00,S,F,20000,0,0,Partial College,Manual,Asia,North Ryde,New South Wales,Person,Australia,
10360,"Luo, Johnny",27-05-1946 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,North Sydney,New South Wales,Person,Australia,
10380,"Huang, Colleen",08-04-1950 00:00,M,F,30000,3,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
10381,"Sara, Candace",04-06-1950 00:00,M,F,30000,3,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
10382,"Ruiz, Francis",02-01-1950 00:00,M,M,30000,3,0,Partial College,Clerical,Asia,Silverwater,New South Wales,Person,Australia,
11003,"Chen, Kristen",05-08-1936 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Malabar,New South Wales,Person,Australia,
11018,"She, Sharon",09-12-1937 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Matraville,New South Wales,Person,Australia,
11169,"Wang, Erica",02-05-1949 00:00,M,F,30000,3,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
11400,"Fernandez, Arthur",06-01-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Milsons Point,New South Wales,Person,Australia,
11404,"Beck, Cedric",21-02-1979 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Lane Cove,New South Wales,Person,Australia,
11572,"Vazquez, Armando",10-02-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Milsons Point,New South Wales,Person,Australia,
11573,"Cai, Karen",03-11-1980 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
11574,"Sanz, Lance",26-03-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Goulburn,New South Wales,Person,Australia,
11575,"Zheng, Randy",21-03-1979 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
12099,"Rubio, Pedro",16-01-1950 00:00,S,M,30000,3,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
12563,"Luo, Warren",12-08-1938 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
12994,"Fernandez, Rachael",05-05-1980 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
13001,"Yang, Randy",27-09-1978 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Silverwater,New South Wales,Person,Australia,
13010,"Anand, Alison",13-09-1977 00:00,S,F,20000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
13161,"Yuan, Carl",03-11-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
13162,"Kumar, Luke",04-02-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Goulburn,New South Wales,Person,Australia,
13163,"Raje, Grant",17-07-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Malabar,New South Wales,Person,Australia,
13180,"Blanco, Robyn",07-03-1977 00:00,M,F,20000,0,0,Partial College,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
13250,"Howard, Jesse",18-03-1947 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Port Macquarie,New South Wales,Person,Australia,
13251,"Suri, Carmen",22-07-1947 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
13252,"Browning, Jay",01-02-1947 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
13253,"Xu, Jaclyn",22-11-1947 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
13484,"Kapoor, Arthur",16-06-1936 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
13495,"Zhou, Rafael",05-03-1937 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
14012,"White, Taylor",07-08-1947 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Port Macquarie,New South Wales,Person,Australia,
14246,"Gutierrez, Francis",27-02-1936 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
14556,"Lu, Trisha",13-02-1980 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Milsons Point,New South Wales,Person,Australia,
14559,"Wilson, Zachary",15-03-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Goulburn,New South Wales,Person,Australia,
14567,"Navarro, Kristine",26-09-1977 00:00,M,F,20000,0,0,Partial College,Manual,Asia,Milsons Point,New South Wales,Person,Australia,
14919,"Anand, Carly",10-02-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
14920,"Ramos, Dana",03-11-1946 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
14922,"Shan, Colin",20-09-1947 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
14923,"Malhotra, Veronica",14-09-1947 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Sydney,New South Wales,Person,Australia,
15187,"Gill, Joanna",26-10-1939 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
15548,"Beck, Barbara",09-05-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Malabar,New South Wales,Person,Australia,
16470,"Gill, Anne",22-02-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,North Sydney,New South Wales,Person,Australia,
16471,"Dominguez, Raquel",20-03-1947 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Springwood,New South Wales,Person,Australia,
16861,"Martin, Hector",21-06-1980 00:00,M,M,10000,0,0,Partial College,Manual,Asia,Lane Cove,New South Wales,Person,Australia,
17339,"Vance, Kristi",05-03-1937 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
17480,"Gomez, Marvin",07-06-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,North Sydney,New South Wales,Person,Australia,
17481,"Vazquez, Arthur",28-08-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
17482,"Moreno, Kristine",15-01-1979 00:00,M,F,10000,0,0,Partial College,Manual,Asia,Springwood,New South Wales,Person,Australia,
18332,"Yuan, Melvin",15-03-1937 00:00,M,M,30000,2,0,Partial College,Clerical,Asia,Lavender Bay,New South Wales,Person,Australia,
18333,"Goel, Shawna",11-08-1937 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,Newcastle,New South Wales,Person,Australia,
18453,"Romero, Meredith",23-05-1979 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Darlinghurst,New South Wales,Person,Australia,
18457,"She, Lindsay",27-06-1978 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Lane Cove,New South Wales,Person,Australia,
18466,"Gill, Roy",19-06-1977 00:00,S,M,20000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
32,"Ramos, Theresa",22-08-1947 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,Matraville,New South Wales,Person,Australia,
34,"Nath, Jaime",23-09-1947 00:00,M,M,20000,4,0,High School,Skilled Manual,Asia,Milsons Point,New South Wales,Person,Australia,
35,"Gonzalez, Ebony",19-06-1947 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
46,"Nara, Leonard",19-05-1950 00:00,S,M,30000,3,0,High School,Skilled Manual,Asia,Matraville,New South Wales,Person,Australia,
47,"Yuan, Christine",22-03-1950 00:00,M,F,30000,3,0,High School,Skilled Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
73,"Luo, Casey",06-02-1955 00:00,S,F,80000,2,0,High School,Skilled Manual,Asia,St. Leonards,New South Wales,Person,Australia,
74,"Ye, Amy",14-08-1956 00:00,S,F,70000,2,0,High School,Skilled Manual,Asia,Springwood,New South Wales,Person,Australia,
931,"Nara, Jaclyn",04-05-1947 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
947,"Saunders, Brandy",03-01-1951 00:00,S,F,30000,3,0,High School,Skilled Manual,Asia,Sydney,New South Wales,Person,Australia,
948,"Zheng, Jenny",22-10-1951 00:00,S,F,30000,3,0,High School,Skilled Manual,Asia,Rhodes,New South Wales,Person,Australia,
949,"Xu, Tasha",10-04-1951 00:00,M,F,30000,3,0,High School,Skilled Manual,Asia,St. Leonards,New South Wales,Person,Australia,
964,"Patterson, Antonio",13-06-1955 00:00,M,M,80000,2,0,High School,Skilled Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
966,"She, Katie",19-10-1956 00:00,S,F,70000,2,0,High School,Skilled Manual,Asia,Matraville,New South Wales,Person,Australia,
1022,"Yuan, Deborah",13-02-1946 00:00,S,F,10000,5,0,High School,Skilled Manual,Asia,Springwood,New South Wales,Person,Australia,
2019,"Xie, Brendan",11-10-1944 00:00,M,M,10000,5,0,High School,Skilled Manual,Asia,Matraville,New South Wales,Person,Australia,
2024,"Raman, Dominique",27-02-1947 00:00,S,F,20000,4,0,High School,Skilled Manual,Asia,Malabar,New South Wales,Person,Australia,
2038,"Pal, Terrence",26-04-1950 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Milsons Point,New South Wales,Person,Australia,
2078,"Goel, Alejandro",24-05-1956 00:00,S,M,70000,2,0,High School,Skilled Manual,Asia,Rhodes,New South Wales,Person,Australia,
2079,"Chande, Michele",22-01-1956 00:00,S,F,70000,2,0,High School,Skilled Manual,Asia,Silverwater,New South Wales,Person,Australia,
2983,"Chander, Clarence",21-03-1944 00:00,M,M,20000,3,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
2984,"Collins, Logan",05-06-1944 00:00,M,M,20000,4,0,High School,Skilled Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
2997,"Perez, Marie",08-09-1947 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,North Ryde,New South Wales,Person,Australia,
3015,"Serrano, Leslie",27-09-1951 00:00,M,F,30000,3,0,High School,Skilled Manual,Asia,Lane Cove,New South Wales,Person,Australia,
3017,"Sandidge, Mary",14-01-1951 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Milsons Point,New South Wales,Person,Australia,
3032,"Suarez, Ruben",17-02-1955 00:00,M,M,80000,2,0,High School,Skilled Manual,Asia,Newcastle,New South Wales,Person,Australia,
3033,"Chandra, Arthur",07-01-1956 00:00,M,M,70000,2,0,High School,Skilled Manual,Asia,Silverwater,New South Wales,Person,Australia,
3517,"Lal, Tommy",25-11-1944 00:00,S,M,10000,5,0,High School,Skilled Manual,Asia,Malabar,New South Wales,Person,Australia,
3518,"Rodriguez, Ebony",21-07-1944 00:00,M,F,20000,3,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
3859,"Zhu, Louis",21-06-1951 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Darlinghurst,New South Wales,Person,Australia,
3860,"Weber, Jarrod",05-03-1952 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
4020,"Ramos, Mary",28-03-1951 00:00,S,F,30000,3,0,High School,Skilled Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
4022,"Moore, Lucas",12-04-1951 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Goulburn,New South Wales,Person,Australia,
4426,"Sai, Tina",25-09-1944 00:00,M,F,10000,5,0,High School,Skilled Manual,Asia,Goulburn,New South Wales,Person,Australia,
4427,"Kumar, Cristina",17-02-1944 00:00,S,F,10000,5,0,High School,Skilled Manual,Asia,Malabar,New South Wales,Person,Australia,
4438,"Srini, Candace",22-06-1947 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,North Ryde,New South Wales,Person,Australia,
4753,"Rodriguez, Bobby",02-10-1955 00:00,M,M,80000,2,0,High School,Skilled Manual,Asia,Newcastle,New South Wales,Person,Australia,
4755,"Xu, Crystal",23-06-1956 00:00,S,F,70000,2,0,High School,Skilled Manual,Asia,North Ryde,New South Wales,Person,Australia,
5344,"Malhotra, Joel",24-08-1951 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,St. Leonards,New South Wales,Person,Australia,
5487,"Madan, Rachael",16-05-1951 00:00,M,F,30000,3,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
5490,"Garcia, Frederick",06-07-1951 00:00,M,M,30000,3,0,High School,Skilled Manual,Asia,Lane Cove,New South Wales,Person,Australia,
5657,"Zhang, Ronnie",10-05-1955 00:00,M,M,80000,2,0,High School,Skilled Manual,Asia,Rhodes,New South Wales,Person,Australia,
5658,"She, Alvin",21-03-1955 00:00,M,M,80000,2,0,High School,Skilled Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
5659,"Raje, Ashlee",15-04-1955 00:00,S,F,80000,2,0,High School,Skilled Manual,Asia,Wollongong,New South Wales,Person,Australia,
5660,"Jones, Emily",03-12-1955 00:00,S,F,80000,2,0,High School,Skilled Manual,Asia,Goulburn,New South Wales,Person,Australia,
5661,"Blanco, Lee",03-06-1956 00:00,S,M,70000,2,0,High School,Skilled Manual,Asia,Goulburn,New South Wales,Person,Australia,
5662,"Raman, Shane",15-04-1956 00:00,S,M,70000,2,0,High School,Skilled Manual,Asia,Malabar,New South Wales,Person,Australia,
5920,"Sullivan, Kaitlin",18-10-1944 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,Rhodes,New South Wales,Person,Australia,
5928,"Gonzalez, Rebekah",21-04-1945 00:00,M,F,20000,4,0,High School,Skilled Manual,Asia,St. Leonards,New South Wales,Person,Australia,
5931,"Zhao, Kristen",09-07-1947 00:00,S,F,20000,4,0,High School,Skilled Manual,Asia,Newcastle,New South Wales,Person,Australia,
6485,"Carlson, Armando",12-11-1948 00:00,M,M,20000,4,0,High School,Skilled Manual,Asia,North Ryde,New South Wales,Person,Australia,
6512,"Subram, Tabitha",11-10-1955 00:00,S,F,80000,2,0,High School,Skilled Manual,Asia,North Sydney,New South Wales,Person,Australia,
6513,"Suri, Cesar",08-08-1956 00:00,M,M,70000,2,0,High School,Skilled Manual,Asia,Goulburn,New South Wales,Person,Australia,
7446,"Li, Colin",21-11-1947 00:00,M,M,20000,4,0,High School,Skilled Manual,Asia,Malabar,New South Wales,Person,Australia,
